request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
61,phase1-prefix-A,,,,0,system-prompt-A,512,true,405,165,0,0,0,0,0,,0,927,3488460,1776954358721873,1776954362813580,1776954366156450,166,ok,,length
36,phase1-prefix-A,,,,0,system-prompt-A,512,true,628,175,0,0,0,0,0,,0,1157,2032397,1776954357265926,1776954362342234,1776954366214829,176,ok,,length
102,phase1-prefix-A,,,,0,system-prompt-A,512,true,488,164,0,0,0,0,0,,0,986,5990997,1776954361223501,1776954363480031,1776954366229583,165,ok,,length
67,phase1-cold,,,,0,,0,true,308,170,0,0,0,0,0,,0,323,3720583,1776954358953438,1776954362985901,1776954366244250,171,ok,,length
81,phase1-prefix-A,,,,0,system-prompt-A,512,true,762,171,0,0,0,0,0,,0,1292,4723736,1776954359957043,1776954363110242,1776954366287506,172,ok,,length
51,phase1-prefix-A,,,,0,system-prompt-A,512,true,506,177,0,0,0,0,0,,0,1025,3232701,1776954358465484,1776954362616724,1776954366287731,178,ok,,length
45,phase1-prefix-A,,,,0,system-prompt-A,512,true,581,280,0,0,0,0,0,,0,1095,2627230,1776954357860651,1776954363072252,1776954366463136,281,ok,,length
76,phase1-cold,,,,0,,0,true,433,186,0,0,0,0,0,,0,450,4254385,1776954359487013,1776954363096539,1776954366489018,187,ok,,length
42,phase1-prefix-A,,,,0,system-prompt-A,512,true,396,193,0,0,0,0,0,,0,902,2545730,1776954357778676,1776954362435930,1776954366504534,194,ok,,length
49,phase1-prefix-A,,,,0,system-prompt-A,512,true,492,210,0,0,0,0,0,,0,1009,2971629,1776954358204666,1776954362616805,1776954366759575,211,ok,,length
38,phase1-prefix-A,,,,0,system-prompt-A,512,true,427,212,0,0,0,0,0,,0,917,2108906,1776954357341564,1776954362355900,1776954366759684,213,ok,,length
46,phase1-prefix-A,,,,0,system-prompt-A,512,true,576,304,0,0,0,0,0,,0,1093,2656053,1776954357888882,1776954363073194,1776954366791984,305,ok,,length
41,phase1-prefix-A,,,,0,system-prompt-A,512,true,796,215,0,0,0,0,0,,0,1290,2240774,1776954357473903,1776954362435953,1776954366815568,216,ok,,length
77,phase1-prefix-A,,,,0,system-prompt-A,512,true,510,213,0,0,0,0,0,,0,1019,4368938,1776954359601586,1776954363110043,1776954366888023,214,ok,,length
83,phase1-cold,,,,0,,0,true,240,215,0,0,0,0,0,,0,247,4771489,1776954360004285,1776954363198177,1776954366929092,216,ok,,length
84,phase1-prefix-A,,,,0,system-prompt-A,512,true,356,215,0,0,0,0,0,,0,864,4781512,1776954360014267,1776954363197617,1776954366929477,216,ok,,length
43,phase1-prefix-A,,,,0,system-prompt-A,512,true,672,232,0,0,0,0,0,,0,1205,2592370,1776954357825032,1776954362435934,1776954367057856,233,ok,,length
119,phase1-prefix-A,,,,0,system-prompt-A,512,true,452,221,0,0,0,0,0,,0,947,6692349,1776954361925415,1776954363778340,1776954367096621,222,ok,,length
86,phase1-cold,,,,0,,0,true,252,229,0,0,0,0,0,,0,243,4828168,1776954360061036,1776954363198214,1776954367124299,230,ok,,length
70,phase1-prefix-A,,,,0,system-prompt-A,512,true,385,232,0,0,0,0,0,,0,880,3838793,1776954359071833,1776954363096813,1776954367149958,233,ok,,length
128,phase1-cold,,,,0,,0,true,209,32,0,0,0,0,0,,0,212,7377797,1776954362611050,1776954365685795,1776954367150724,33,ok,,length
18,phase1-prefix-A,,,,0,system-prompt-A,512,true,406,288,0,0,0,0,0,,0,917,1211009,1776954356443623,1776954356495493,1776954367162633,289,ok,,length
72,phase1-prefix-A,,,,0,system-prompt-A,512,true,442,106,0,0,0,0,0,,0,955,3997284,1776954359230044,1776954359281171,1776954367163420,107,ok,,length
141,phase1-cold,,,,0,,0,true,201,32,0,0,0,0,0,,0,207,8035133,1776954363268603,1776954366119366,1776954367207114,33,ok,,length
95,phase1-prefix-A,,,,0,system-prompt-A,512,true,354,234,0,0,0,0,0,,0,867,5569870,1776954360802812,1776954363292992,1776954367220897,235,ok,,length
74,phase1-prefix-A,,,,0,system-prompt-A,512,true,621,106,0,0,0,0,0,,0,1129,4077315,1776954359309891,1776954359380849,1776954367254866,107,ok,,length
35,phase1-prefix-A,,,,0,system-prompt-A,512,true,556,251,0,0,0,0,0,,0,1073,2008538,1776954357241766,1776954362342167,1776954367310471,252,ok,,length
